Index,Year,State,County,Population,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom
26991,2019,NC,Burke County,90912,546.0,549.0,679.0,873.0,992.0
26992,2019,NC,Cabarrus County,178011,875.0,897.0,1028.0,1388.0,1779.0
26993,2019,NC,Caldwell County,83029,546.0,549.0,679.0,873.0,992.0
26994,2019,NC,Camden County,9980,872.0,877.0,1082.0,1415.0,1520.0
26995,2019,NC,Carteret County,66469,664.0,668.0,869.0,1156.0,1526.0
26996,2019,NC,Caswell County,23719,547.0,551.0,679.0,923.0,1094.0
26997,2019,NC,Catawba County,154358,546.0,549.0,679.0,873.0,992.0
26998,2019,NC,Chatham County,63505,834.0,902.0,1055.0,1435.0,1624.0
26999,2019,NC,Cherokee County,27444,564.0,568.0,679.0,915.0,1080.0
27000,2019,NC,Chowan County,14793,656.0,673.0,771.0,1022.0,1354.0
27001,2019,NC,Clay County,10587,612.0,616.0,751.0,941.0,1195.0
27002,2019,NC,Cleveland County,98078,548.0,596.0,685.0,896.0,1152.0
27003,2019,NC,Columbus County,58098,522.0,539.0,679.0,897.0,1017.0
27004,2019,NC,Craven County,103505,675.0,676.0,894.0,1236.0,1503.0
27005,2019,NC,Cumberland County,319431,745.0,749.0,893.0,1246.0,1529.0
27006,2019,NC,Currituck County,23547,919.0,925.0,1104.0,1553.0,1938.0
27007,2019,NC,Dare County,33920,766.0,771.0,953.0,1378.0,1612.0
27008,2019,NC,Davidson County,162878,578.0,582.0,679.0,959.0,1083.0
27009,2019,NC,Davie County,41240,558.0,583.0,729.0,985.0,1211.0
27010,2019,NC,Duplin County,58505,536.0,539.0,679.0,900.0,1159.0
27011,2019,NC,Durham County,267587,834.0,902.0,1055.0,1435.0,1624.0
27012,2019,NC,Edgecombe County,56552,552.0,555.0,721.0,985.0,1106.0
27013,2019,NC,Forsyth County,350670,558.0,583.0,729.0,985.0,1211.0
27014,2019,NC,Franklin County,60619,846.0,949.0,1086.0,1396.0,1764.0
27015,2019,NC,Gaston County,206086,875.0,897.0,1028.0,1388.0,1779.0
27016,2019,NC,Gates County,12197,566.0,569.0,679.0,982.0,1193.0
27017,2019,NC,Graham County,8861,541.0,544.0,679.0,851.0,1193.0
27018,2019,NC,Granville County,59916,614.0,618.0,817.0,1024.0,1238.0
27019,2019,NC,Greene County,21362,510.0,513.0,679.0,851.0,918.0
27020,2019,NC,Guilford County,488406,612.0,661.0,769.0,1028.0,1201.0
27021,2019,NC,Halifax County,54691,591.0,594.0,717.0,956.0,1137.0
27022,2019,NC,Harnett County,114678,591.0,595.0,787.0,1076.0,1382.0
27023,2019,NC,Haywood County,59036,612.0,735.0,842.0,1083.0,1398.0
27024,2019,NC,Henderson County,106740,794.0,799.0,993.0,1356.0,1744.0
27025,2019,NC,Hertford County,24669,546.0,550.0,727.0,990.0,1008.0
27026,2019,NC,Hoke County,46952,624.0,628.0,742.0,1073.0,1303.0
27027,2019,NC,Hyde County,5810,732.0,736.0,908.0,1138.0,1445.0
27028,2019,NC,Iredell County,159437,743.0,763.0,873.0,1153.0,1533.0
27029,2019,NC,Jackson County,40271,587.0,589.0,689.0,909.0,1210.0
27030,2019,NC,Johnston County,168878,846.0,949.0,1086.0,1396.0,1764.0
27031,2019,NC,Jones County,10153,510.0,513.0,679.0,919.0,971.0
27032,2019,NC,Lee County,57866,627.0,644.0,737.0,968.0,996.0
27033,2019,NC,Lenoir County,59495,488.0,541.0,703.0,960.0,1218.0
27034,2019,NC,Lincoln County,78265,660.0,664.0,783.0,1072.0,1375.0
27035,2019,NC,McDowell County,44996,578.0,582.0,679.0,851.0,1080.0
27036,2019,NC,Macon County,33922,593.0,597.0,765.0,988.0,1344.0
27037,2019,NC,Madison County,20764,794.0,799.0,993.0,1356.0,1744.0
27038,2019,NC,Martin County,24505,510.0,513.0,679.0,920.0,1083.0
27039,2019,NC,Mecklenburg County,919628,875.0,897.0,1028.0,1388.0,1779.0
27040,2019,NC,Mitchell County,15579,512.0,515.0,679.0,851.0,1080.0
27041,2019,NC,Montgomery County,27798,552.0,555.0,679.0,918.0,1075.0
27042,2019,NC,Moore County,88247,662.0,679.0,777.0,1033.0,1365.0
27043,2019,NC,Nash County,95840,552.0,555.0,721.0,985.0,1106.0
27044,2019,NC,New Hanover County,202667,715.0,790.0,1003.0,1404.0,1704.0
27045,2019,NC,Northampton County,22099,510.0,513.0,679.0,970.0,1193.0
27046,2019,NC,Onslow County,177772,663.0,667.0,843.0,1219.0,1481.0
27047,2019,NC,Orange County,133801,834.0,902.0,1055.0,1435.0,1624.0
27048,2019,NC,Pamlico County,13144,564.0,584.0,725.0,958.0,1273.0
27049,2019,NC,Pasquotank County,40661,596.0,599.0,793.0,1147.0,1274.0
27050,2019,NC,Pender County,52217,607.0,694.0,794.0,1075.0,1395.0
27051,2019,NC,Perquimans County,13453,665.0,669.0,825.0,1034.0,1313.0
27052,2019,NC,Person County,39464,457.0,534.0,707.0,943.0,956.0
27053,2019,NC,Pitt County,168148,607.0,611.0,774.0,1097.0,1281.0
27054,2019,NC,Polk County,20510,597.0,601.0,795.0,996.0,1098.0
27055,2019,NC,Randolph County,141752,612.0,661.0,769.0,1028.0,1201.0
27056,2019,NC,Richmond County,46639,572.0,576.0,679.0,886.0,1008.0
27057,2019,NC,Robeson County,134168,512.0,515.0,679.0,851.0,965.0
27058,2019,NC,Rockingham County,93643,510.0,513.0,679.0,888.0,918.0
27059,2019,NC,Rowan County,138428,621.0,673.0,838.0,1112.0,1133.0
27060,2019,NC,Rutherford County,67810,510.0,513.0,679.0,877.0,1031.0
27061,2019,NC,Sampson County,63431,519.0,522.0,679.0,944.0,1036.0
27062,2019,NC,Scotland County,36157,523.0,526.0,696.0,872.0,1125.0
27063,2019,NC,Stanly County,60585,531.0,535.0,679.0,927.0,1113.0
27064,2019,NC,Stokes County,47401,558.0,583.0,729.0,985.0,1211.0
27065,2019,NC,Surry County,73673,513.0,517.0,679.0,902.0,1103.0
27066,2019,NC,Swain County,13981,578.0,593.0,679.0,851.0,1177.0
27067,2019,NC,Transylvania County,33090,593.0,594.0,696.0,902.0,941.0
27068,2019,NC,Tyrrell County,4407,547.0,551.0,679.0,982.0,1080.0
27069,2019,NC,Union County,201292,875.0,897.0,1028.0,1388.0,1779.0
27070,2019,NC,Vance County,45422,521.0,587.0,679.0,941.0,1025.0
27071,2019,NC,Wake County,900993,846.0,949.0,1086.0,1396.0,1764.0
27072,2019,NC,Warren County,20972,436.0,551.0,679.0,971.0,1193.0
27073,2019,NC,Washington County,13228,537.0,541.0,715.0,1001.0,1256.0
27074,2019,NC,Watauga County,51079,587.0,706.0,914.0,1232.0,1288.0
27075,2019,NC,Wayne County,122623,565.0,569.0,753.0,964.0,1257.0
27076,2019,NC,Wilkes County,69340,510.0,513.0,679.0,944.0,1101.0
27077,2019,NC,Wilson County,81234,621.0,638.0,730.0,983.0,987.0
27078,2019,NC,Yadkin County,38406,558.0,583.0,729.0,985.0,1211.0
27079,2019,NC,Yancey County,17818,512.0,516.0,682.0,916.0,1085.0
27080,2019,ND,Adams County,2343,596.0,611.0,700.0,1012.0,1230.0
27081,2019,ND,Barnes County,11066,577.0,581.0,768.0,1110.0,1129.0
27082,2019,ND,Benson County,6660,596.0,611.0,700.0,915.0,1107.0
27083,2019,ND,Billings County,783,614.0,618.0,817.0,1179.0,1225.0
27084,2019,ND,Bottineau County,6429,538.0,541.0,716.0,952.0,1181.0
27085,2019,ND,Bowman County,3151,565.0,569.0,752.0,942.0,1031.0
27086,2019,ND,Burke County,1968,719.0,723.0,957.0,1199.0,1435.0
27087,2019,ND,Burleigh County,81308,659.0,663.0,863.0,1177.0,1474.0
27088,2019,ND,Cass County,149778,561.0,691.0,859.0,1242.0,1509.0
27089,2019,ND,Cavalier County,3993,596.0,611.0,700.0,1010.0,1049.0
27090,2019,ND,Dickey County,5289,574.0,578.0,700.0,877.0,1189.0
27091,2019,ND,Divide County,2071,526.0,529.0,700.0,1012.0,1049.0
27092,2019,ND,Dunn County,3536,940.0,946.0,1252.0,1593.0,2199.0
27093,2019,ND,Eddy County,2385,596.0,611.0,700.0,1012.0,1049.0
27094,2019,ND,Emmons County,3550,596.0,611.0,700.0,1010.0,1049.0
27095,2019,ND,Foster County,3343,574.0,578.0,700.0,1012.0,1049.0
27096,2019,ND,Golden Valley County,1680,720.0,725.0,959.0,1210.0,1438.0
27097,2019,ND,Grand Forks County,66861,558.0,671.0,870.0,1245.0,1517.0
27098,2019,ND,Grant County,2394,596.0,607.0,700.0,1012.0,1049.0
27099,2019,ND,Griggs County,2420,526.0,529.0,700.0,1012.0,1049.0
27100,2019,ND,Hettinger County,2477,596.0,611.0,700.0,1012.0,1049.0
27101,2019,ND,Kidder County,2435,596.0,611.0,700.0,1000.0,1049.0
27102,2019,ND,LaMoure County,4139,543.0,547.0,723.0,906.0,1124.0
27103,2019,ND,Logan County,1990,596.0,611.0,700.0,1010.0,1032.0
27104,2019,ND,McHenry County,5395,596.0,611.0,700.0,987.0,1049.0
27105,2019,ND,McIntosh County,2809,596.0,611.0,700.0,912.0,967.0
27106,2019,ND,McKenzie County,6360,776.0,781.0,1033.0,1294.0,1549.0
27107,2019,ND,McLean County,8962,596.0,611.0,700.0,973.0,1169.0
27108,2019,ND,Mercer County,8424,598.0,602.0,796.0,1036.0,1398.0
27109,2019,ND,Morton County,27471,659.0,663.0,863.0,1177.0,1474.0
27110,2019,ND,Mountrail County,7673,689.0,753.0,921.0,1152.0,1562.0
27111,2019,ND,Nelson County,3126,596.0,611.0,700.0,1010.0,1049.0
27112,2019,ND,Oliver County,1846,654.0,659.0,860.0,1145.0,1434.0
27113,2019,ND,Pembina County,7413,596.0,611.0,700.0,922.0,1196.0
27114,2019,ND,Pierce County,4357,585.0,589.0,779.0,976.0,1168.0
27115,2019,ND,Ramsey County,11451,575.0,578.0,700.0,1012.0,1230.0
27116,2019,ND,Ransom County,5457,572.0,575.0,761.0,1003.0,1141.0
27117,2019,ND,Renville County,2470,538.0,541.0,716.0,1033.0,1258.0
27118,2019,ND,Richland County,16321,540.0,543.0,700.0,1012.0,1155.0
27119,2019,ND,Rolette County,13937,596.0,611.0,700.0,1010.0,1049.0
27120,2019,ND,Sargent County,3829,563.0,567.0,700.0,1012.0,1133.0
27121,2019,ND,Sheridan County,1321,614.0,618.0,817.0,1179.0,1225.0
27122,2019,ND,Sioux County,4153,542.0,546.0,700.0,877.0,1127.0
27123,2019,ND,Slope County,727,614.0,618.0,817.0,1179.0,1225.0
27124,2019,ND,Stark County,24199,747.0,752.0,995.0,1340.0,1345.0
27125,2019,ND,Steele County,1975,572.0,576.0,700.0,1012.0,1049.0
27126,2019,ND,Stutsman County,21100,571.0,575.0,760.0,1017.0,1066.0
27127,2019,ND,Towner County,2246,531.0,535.0,700.0,891.0,1049.0
27128,2019,ND,Traill County,8121,489.0,561.0,700.0,1012.0,1230.0
27129,2019,ND,Walsh County,11119,596.0,611.0,700.0,912.0,1054.0
27130,2019,ND,Ward County,61675,698.0,830.0,1079.0,1560.0,1895.0
27131,2019,ND,Wells County,4207,596.0,611.0,700.0,933.0,1049.0
27132,2019,ND,Williams County,22398,634.0,772.0,965.0,1300.0,1304.0
27133,2019,OH,Adams County,28550,533.0,536.0,682.0,854.0,922.0
27134,2019,OH,Allen County,106331,516.0,562.0,687.0,920.0,945.0
27135,2019,OH,Ashland County,53139,467.0,530.0,691.0,916.0,1103.0
27136,2019,OH,Ashtabula County,101497,502.0,526.0,696.0,957.0,972.0
27137,2019,OH,Athens County,64757,643.0,669.0,766.0,960.0,1035.0
27138,2019,OH,Auglaize County,45949,504.0,521.0,682.0,903.0,933.0
27139,2019,OH,Belmont County,70400,548.0,552.0,702.0,900.0,1092.0
27140,2019,OH,Brown County,44846,485.0,553.0,731.0,1030.0,1062.0
27141,2019,OH,Butler County,368130,584.0,670.0,884.0,1223.0,1414.0
27142,2019,OH,Carroll County,28836,506.0,586.0,775.0,989.0,1048.0
27143,2019,OH,Champaign County,40097,540.0,543.0,682.0,982.0,1190.0
27144,2019,OH,Clark County,138333,506.0,613.0,788.0,1001.0,1069.0
27145,2019,OH,Clermont County,197363,584.0,670.0,884.0,1223.0,1414.0
27146,2019,OH,Clinton County,42040,449.0,550.0,699.0,937.0,1134.0
27147,2019,OH,Columbiana County,107841,469.0,555.0,682.0,904.0,1028.0
27148,2019,OH,Coshocton County,36901,498.0,527.0,682.0,859.0,985.0
27149,2019,OH,Crawford County,43784,533.0,536.0,682.0,854.0,922.0
27150,2019,OH,Cuyahoga County,1280122,569.0,678.0,836.0,1102.0,1158.0
27151,2019,OH,Darke County,52959,520.0,523.0,682.0,918.0,922.0
27152,2019,OH,Defiance County,39037,502.0,522.0,691.0,923.0,1141.0
27153,2019,OH,Delaware County,174214,643.0,761.0,957.0,1225.0,1424.0
27154,2019,OH,Erie County,77079,486.0,566.0,748.0,962.0,1064.0
27155,2019,OH,Fairfield County,146156,643.0,761.0,957.0,1225.0,1424.0
27156,2019,OH,Fayette County,29030,470.0,571.0,732.0,917.0,1114.0
27157,2019,OH,Franklin County,1163414,643.0,761.0,957.0,1225.0,1424.0
27158,2019,OH,Fulton County,42698,477.0,560.0,727.0,994.0,1094.0
27159,2019,OH,Gallia County,30934,498.0,596.0,682.0,883.0,982.0
27160,2019,OH,Geauga County,93389,569.0,678.0,836.0,1102.0,1158.0
27161,2019,OH,Greene County,161573,524.0,599.0,788.0,1053.0,1189.0
27162,2019,OH,Guernsey County,40087,557.0,560.0,682.0,854.0,1057.0
27163,2019,OH,Hamilton County,802374,584.0,670.0,884.0,1223.0,1414.0
27164,2019,OH,Hancock County,74782,561.0,564.0,743.0,1014.0,1177.0
27165,2019,OH,Hardin County,32058,498.0,516.0,682.0,918.0,922.0
27166,2019,OH,Harrison County,15864,498.0,532.0,682.0,854.0,1001.0
27167,2019,OH,Henry County,28215,498.0,596.0,682.0,964.0,968.0
27168,2019,OH,Highland County,43589,498.0,566.0,682.0,944.0,1061.0
27169,2019,OH,Hocking County,29380,568.0,571.0,682.0,986.0,1198.0
27170,2019,OH,Holmes County,42366,498.0,539.0,682.0,856.0,922.0
27171,2019,OH,Huron County,59626,493.0,525.0,682.0,902.0,1027.0
27172,2019,OH,Jackson County,33225,498.0,537.0,682.0,934.0,1036.0
27173,2019,OH,Jefferson County,69709,450.0,555.0,700.0,883.0,946.0
27174,2019,OH,Knox County,60921,536.0,545.0,702.0,922.0,1012.0
27175,2019,OH,Lake County,230041,569.0,678.0,836.0,1102.0,1158.0
27176,2019,OH,Lawrence County,62450,509.0,609.0,734.0,989.0,1178.0
27177,2019,OH,Licking County,166492,643.0,761.0,957.0,1225.0,1424.0
27178,2019,OH,Logan County,45858,542.0,561.0,742.0,944.0,1003.0
27179,2019,OH,Lorain County,301356,569.0,678.0,836.0,1102.0,1158.0
27180,2019,OH,Lucas County,441815,477.0,560.0,727.0,994.0,1094.0
27181,2019,OH,Madison County,43435,643.0,761.0,957.0,1225.0,1424.0
27182,2019,OH,Mahoning County,238823,473.0,544.0,685.0,897.0,992.0
27183,2019,OH,Marion County,66501,486.0,572.0,756.0,947.0,1022.0
27184,2019,OH,Medina County,172332,569.0,678.0,836.0,1102.0,1158.0
27185,2019,OH,Meigs County,23770,438.0,564.0,682.0,854.0,959.0
27186,2019,OH,Mercer County,40814,512.0,516.0,682.0,874.0,922.0
27187,2019,OH,Miami County,102506,524.0,599.0,788.0,1053.0,1189.0
27188,2019,OH,Monroe County,14642,498.0,594.0,682.0,931.0,1071.0
27189,2019,OH,Montgomery County,535153,524.0,599.0,788.0,1053.0,1189.0
27190,2019,OH,Morgan County,15054,498.0,596.0,682.0,862.0,959.0
27191,2019,OH,Morrow County,34827,643.0,761.0,957.0,1225.0,1424.0
27192,2019,OH,Muskingum County,86074,446.0,557.0,690.0,865.0,1010.0
27193,2019,OH,Noble County,14645,504.0,538.0,690.0,865.0,933.0
27194,2019,OH,Ottawa County,41428,523.0,579.0,716.0,897.0,1138.0
27195,2019,OH,Paulding County,19614,498.0,566.0,682.0,854.0,954.0
27196,2019,OH,Perry County,36058,481.0,542.0,717.0,949.0,1086.0
27197,2019,OH,Pickaway County,55698,643.0,761.0,957.0,1225.0,1424.0
27198,2019,OH,Pike County,28709,498.0,556.0,682.0,978.0,1057.0
27199,2019,OH,Portage County,161419,527.0,623.0,810.0,1019.0,1095.0
27200,2019,OH,Preble County,42270,464.0,522.0,691.0,931.0,934.0
27201,2019,OH,Putnam County,34499,498.0,550.0,682.0,854.0,922.0
27202,2019,OH,Richland County,124475,461.0,516.0,682.0,904.0,1061.0
27203,2019,OH,Ross County,78064,560.0,564.0,732.0,917.0,989.0
27204,2019,OH,Sandusky County,60944,498.0,544.0,682.0,908.0,1047.0
27205,2019,OH,Scioto County,79499,438.0,596.0,682.0,966.0,1070.0
27206,2019,OH,Seneca County,56745,512.0,516.0,682.0,906.0,922.0
27207,2019,OH,Shelby County,49423,514.0,577.0,703.0,886.0,1018.0
27208,2019,OH,Stark County,375586,506.0,586.0,775.0,989.0,1048.0
27209,2019,OH,Summit County,541781,527.0,623.0,810.0,1019.0,1095.0
27210,2019,OH,Trumbull County,210312,473.0,544.0,685.0,897.0,992.0
27211,2019,OH,Tuscarawas County,92582,490.0,562.0,743.0,931.0,1004.0
27212,2019,OH,Union County,52300,624.0,703.0,930.0,1223.0,1261.0
27213,2019,OH,Van Wert County,28744,498.0,516.0,682.0,928.0,931.0
27214,2019,OH,Vinton County,13435,498.0,596.0,682.0,959.0,1198.0
27215,2019,OH,Warren County,212693,584.0,670.0,884.0,1223.0,1414.0
27216,2019,OH,Washington County,61778,498.0,527.0,682.0,884.0,1025.0
27217,2019,OH,Wayne County,114520,565.0,575.0,735.0,922.0,1028.0
27218,2019,OH,Williams County,37642,498.0,544.0,682.0,883.0,1014.0
27219,2019,OH,Wood County,125488,477.0,560.0,727.0,994.0,1094.0
27220,2019,OH,Wyandot County,22615,498.0,526.0,682.0,854.0,937.0
27221,2019,OK,Adair County,22683,499.0,530.0,700.0,947.0,959.0
27222,2019,OK,Alfalfa County,5642,499.0,529.0,700.0,910.0,946.0
27223,2019,OK,Atoka County,14182,499.0,529.0,700.0,882.0,978.0
27224,2019,OK,Beaver County,5636,499.0,545.0,700.0,877.0,1021.0
27225,2019,OK,Beckham County,22119,551.0,648.0,857.0,1074.0,1250.0
27226,2019,OK,Blaine County,11943,499.0,529.0,700.0,892.0,1194.0
27227,2019,OK,Bryan County,42416,533.0,536.0,709.0,931.0,983.0
27228,2019,OK,Caddo County,29600,485.0,542.0,700.0,877.0,1056.0
27229,2019,OK,Canadian County,115541,637.0,689.0,867.0,1184.0,1463.0
27230,2019,OK,Carter County,47557,541.0,598.0,727.0,911.0,983.0
27231,2019,OK,Cherokee County,46987,543.0,580.0,700.0,965.0,1131.0
27232,2019,OK,Choctaw County,15205,450.0,529.0,700.0,950.0,986.0
27233,2019,OK,Cimarron County,2475,499.0,545.0,700.0,915.0,1009.0
27234,2019,OK,Cleveland County,255755,637.0,689.0,867.0,1184.0,1463.0
27235,2019,OK,Coal County,5925,499.0,529.0,700.0,1012.0,1064.0
27236,2019,OK,Comanche County,124098,548.0,562.0,741.0,1052.0,1189.0
27237,2019,OK,Cotton County,6193,519.0,611.0,700.0,958.0,1120.0
27238,2019,OK,Craig County,15029,527.0,563.0,700.0,907.0,946.0
27239,2019,OK,Creek County,69967,569.0,669.0,865.0,1162.0,1315.0
27240,2019,OK,Custer County,27469,499.0,539.0,700.0,1012.0,1230.0
27241,2019,OK,Delaware County,41487,499.0,529.0,700.0,931.0,1067.0
27242,2019,OK,Dewey County,4810,505.0,535.0,708.0,887.0,1008.0
27243,2019,OK,Ellis County,4151,528.0,577.0,741.0,928.0,1002.0
27244,2019,OK,Garfield County,60580,493.0,581.0,768.0,1083.0,1217.0
27245,2019,OK,Garvin County,27576,582.0,585.0,700.0,1012.0,1200.0
27246,2019,OK,Grady County,52431,518.0,529.0,700.0,969.0,1056.0
27247,2019,OK,Grant County,4527,499.0,598.0,700.0,877.0,1047.0
27248,2019,OK,Greer County,6239,568.0,603.0,797.0,999.0,1162.0
27249,2019,OK,Harmon County,2922,499.0,545.0,700.0,877.0,1230.0
27250,2019,OK,Harper County,3685,499.0,545.0,700.0,1012.0,1021.0
27251,2019,OK,Haskell County,12769,513.0,529.0,700.0,967.0,1096.0
27252,2019,OK,Hughes County,14003,499.0,532.0,700.0,904.0,1230.0
27253,2019,OK,Jackson County,26446,497.0,566.0,700.0,986.0,1161.0
27254,2019,OK,Jefferson County,6472,461.0,529.0,700.0,949.0,1030.0
27255,2019,OK,Johnston County,10957,499.0,537.0,700.0,903.0,946.0
27256,2019,OK,Kay County,46562,532.0,535.0,700.0,989.0,1113.0
27257,2019,OK,Kingfisher County,15034,499.0,611.0,700.0,943.0,946.0
27258,2019,OK,Kiowa County,9446,499.0,529.0,700.0,877.0,971.0
27259,2019,OK,Latimer County,11154,499.0,584.0,700.0,945.0,1064.0
27260,2019,OK,Le Flore County,50384,549.0,552.0,700.0,917.0,1001.0
27261,2019,OK,Lincoln County,34273,526.0,529.0,700.0,916.0,970.0
27262,2019,OK,Logan County,41848,637.0,689.0,867.0,1184.0,1463.0
27263,2019,OK,Love County,9423,515.0,571.0,723.0,907.0,978.0
27264,2019,OK,McClain County,34506,637.0,689.0,867.0,1184.0,1463.0
27265,2019,OK,McCurtain County,33151,450.0,529.0,700.0,902.0,1056.0
27266,2019,OK,McIntosh County,20252,493.0,611.0,700.0,1000.0,1230.0
27267,2019,OK,Major County,7527,499.0,529.0,700.0,877.0,946.0
27268,2019,OK,Marshall County,15840,450.0,529.0,700.0,877.0,1104.0
27269,2019,OK,Mayes County,41259,500.0,531.0,702.0,918.0,1034.0
27270,2019,OK,Murray County,13488,530.0,610.0,700.0,978.0,1230.0
27271,2019,OK,Muskogee County,70990,452.0,531.0,700.0,951.0,955.0
27272,2019,OK,Noble County,11561,499.0,611.0,700.0,1012.0,1230.0
27273,2019,OK,Nowata County,10536,556.0,590.0,780.0,977.0,1327.0
27274,2019,OK,Okfuskee County,12191,499.0,561.0,700.0,907.0,1030.0
27275,2019,OK,Oklahoma County,718633,637.0,689.0,867.0,1184.0,1463.0
27276,2019,OK,Okmulgee County,40069,515.0,557.0,700.0,942.0,1113.0
27277,2019,OK,Osage County,47472,569.0,669.0,865.0,1162.0,1315.0
27278,2019,OK,Ottawa County,31848,484.0,556.0,735.0,927.0,1004.0
27279,2019,OK,Pawnee County,16577,465.0,564.0,700.0,948.0,1151.0
27280,2019,OK,Payne County,77350,638.0,642.0,794.0,1148.0,1260.0
27281,2019,OK,Pittsburg County,45837,484.0,569.0,753.0,943.0,1189.0
27282,2019,OK,Pontotoc County,37492,452.0,548.0,704.0,951.0,1036.0
27283,2019,OK,Pottawatomie County,69442,564.0,568.0,718.0,956.0,1042.0
27284,2019,OK,Pushmataha County,11572,480.0,529.0,700.0,972.0,1026.0
27285,2019,OK,Roger Mills County,3647,499.0,611.0,700.0,915.0,1021.0
27286,2019,OK,Rogers County,86905,569.0,669.0,865.0,1162.0,1315.0
27287,2019,OK,Seminole County,25482,450.0,529.0,700.0,905.0,1052.0
27288,2019,OK,Sequoyah County,42391,495.0,529.0,700.0,957.0,1144.0
27289,2019,OK,Stephens County,45048,458.0,548.0,701.0,925.0,985.0
27290,2019,OK,Texas County,20640,624.0,640.0,733.0,918.0,1069.0
27291,2019,OK,Tillman County,7992,499.0,545.0,700.0,972.0,1021.0
27292,2019,OK,Tulsa County,603403,569.0,669.0,865.0,1162.0,1315.0
27293,2019,OK,Wagoner County,73085,569.0,669.0,865.0,1162.0,1315.0
27294,2019,OK,Washington County,50976,505.0,619.0,709.0,955.0,1134.0
27295,2019,OK,Washita County,11629,499.0,589.0,700.0,877.0,983.0
27296,2019,OK,Woods County,8878,499.0,611.0,700.0,877.0,1021.0
27297,2019,OK,Woodward County,20081,547.0,649.0,743.0,1010.0,1160.0
27298,2019,OR,Baker County,16134,454.0,529.0,700.0,1011.0,1230.0
27299,2019,OR,Benton County,85579,767.0,886.0,1066.0,1541.0,1872.0
27300,2019,OR,Clackamas County,375992,1131.0,1234.0,1441.0,2084.0,2531.0
27301,2019,OR,Clatsop County,37039,599.0,700.0,866.0,1252.0,1354.0
27302,2019,OR,Columbia County,49351,1131.0,1234.0,1441.0,2084.0,2531.0
27303,2019,OR,Coos County,63043,538.0,684.0,837.0,1210.0,1394.0
27304,2019,OR,Crook County,20978,491.0,579.0,765.0,1070.0,1311.0
27305,2019,OR,Curry County,22364,629.0,777.0,979.0,1416.0,1574.0
27306,2019,OR,Deschutes County,157733,742.0,884.0,1071.0,1540.0,1881.0
27307,2019,OR,Douglas County,107667,657.0,773.0,1023.0,1479.0,1796.0
27308,2019,OR,Gilliam County,1871,491.0,593.0,765.0,1041.0,1230.0
27309,2019,OR,Grant County,7445,532.0,598.0,700.0,1012.0,1126.0
27310,2019,OR,Harney County,7422,450.0,588.0,700.0,1012.0,1189.0
27311,2019,OR,Hood River County,22346,711.0,882.0,1106.0,1599.0,1692.0
27312,2019,OR,Jackson County,203206,692.0,747.0,988.0,1429.0,1735.0
27313,2019,OR,Jefferson County,21720,482.0,611.0,700.0,1012.0,1230.0
27314,2019,OR,Josephine County,82713,717.0,722.0,955.0,1381.0,1677.0
27315,2019,OR,Klamath County,66380,481.0,567.0,748.0,1055.0,1145.0
27316,2019,OR,Lake County,7895,450.0,574.0,700.0,965.0,1178.0
27317,2019,OR,Lane County,351715,678.0,780.0,1032.0,1492.0,1752.0
27318,2019,OR,Lincoln County,46034,568.0,697.0,884.0,1278.0,1477.0
27319,2019,OR,Linn County,116672,646.0,761.0,1006.0,1453.0,1663.0
27320,2019,OR,Malheur County,31313,478.0,544.0,709.0,934.0,1133.0
27321,2019,OR,Marion County,315335,658.0,736.0,972.0,1405.0,1707.0
27322,2019,OR,Morrow County,11173,533.0,537.0,710.0,956.0,960.0
27323,2019,OR,Multnomah County,735334,1131.0,1234.0,1441.0,2084.0,2531.0
27324,2019,OR,Polk County,75403,658.0,736.0,972.0,1405.0,1707.0
27325,2019,OR,Sherman County,1765,490.0,593.0,762.0,980.0,1030.0
27326,2019,OR,Tillamook County,25250,593.0,610.0,806.0,1129.0,1133.0
27327,2019,OR,Umatilla County,75889,472.0,577.0,735.0,1016.0,1108.0
27328,2019,OR,Union County,25748,470.0,553.0,732.0,1058.0,1207.0
27329,2019,OR,Wallowa County,7008,451.0,609.0,702.0,974.0,1191.0
27330,2019,OR,Wasco County,25213,722.0,814.0,1077.0,1437.0,1835.0
27331,2019,OR,Washington County,529710,1131.0,1234.0,1441.0,2084.0,2531.0
27332,2019,OR,Wheeler County,1441,450.0,542.0,700.0,921.0,1126.0
27333,2019,OR,Yamhill County,99193,1131.0,1234.0,1441.0,2084.0,2531.0
27334,2019,PA,Adams County,101407,660.0,771.0,970.0,1266.0,1536.0
27335,2019,PA,Allegheny County,1223348,647.0,725.0,896.0,1137.0,1248.0
27336,2019,PA,Armstrong County,68941,472.0,596.0,734.0,931.0,992.0
27337,2019,PA,Beaver County,170539,647.0,725.0,896.0,1137.0,1248.0
27338,2019,PA,Bedford County,49762,559.0,590.0,692.0,867.0,993.0
27339,2019,PA,Berks County,411442,662.0,792.0,1030.0,1295.0,1396.0
27340,2019,PA,Blair County,127089,600.0,638.0,796.0,997.0,1076.0
27341,2019,PA,Bradford County,62622,554.0,558.0,738.0,1026.0,1103.0
27342,2019,PA,Bucks County,625249,840.0,992.0,1200.0,1503.0,1715.0
27343,2019,PA,Butler County,183862,647.0,725.0,896.0,1137.0,1248.0
27344,2019,PA,Cambria County,143679,485.0,573.0,710.0,911.0,977.0
